workerid,global_comments,gender,age,race,region,regionComments,sentence,speaker,sgender,intonation,verification,ohyeschoice,spcertainty,adcertainty,authority,politeness,comment1,comment2
A3I6JPGXHWY9FS,Thank you,gen=2,age=2,eth=3,Alabama,Thank you,spaceship,kev,m,rise3,Marie was in a spaceship to the moon?,response=2,25,48,31,69,,
A3MS21UJPMHLK0,,gen=1,age=2,eth=3,southwest,,spaceship,bon,f,rise3,Maria was in a spaceship to the moon,response=1,42,37,59,62,,
A3MS21UJPMHLK0,,gen=1,age=2,eth=3,southwest,,obama,ros,f,fall,Laura met President Obama,response=2,73,65,65,32,,
A3MS21UJPMHLK0,,gen=1,age=2,eth=3,southwest,,mom,kev,m,qrise,Is Elainor Andy's mom?,response=1,46,36,56,45,,
A3MS21UJPMHLK0,,gen=1,age=2,eth=3,southwest,,yemen,ros,f,rise1,Lenny is from Yemen,response=1,37,36,61,58,,
A3MS21UJPMHLK0,,gen=1,age=2,eth=3,southwest,,married,aar,m,rise2,Ellen is married,response=1,33,38,43,60,,
A9WP6SZDU9LO8,,gen=1,age=3,eth=3,Oklahoma,,married,aar,m,fall,Ellen is married,response=1,85,29,55,21,Allen is married,
A9WP6SZDU9LO8,,gen=1,age=3,eth=3,Oklahoma,,yemen,ros,f,qrise,Is Lenny from Yemen?,response=2,0,79,77,100,,
A9WP6SZDU9LO8,,gen=1,age=3,eth=3,Oklahoma,,mom,kev,m,rise2,Eleanor is Andy's mom?,response=2,10,83,19,76,,
A9WP6SZDU9LO8,,gen=1,age=3,eth=3,Oklahoma,,spaceship,bon,f,rise1,Maria was in a spaceship to the Moon?,response=2,0,77,45,58,,
A9WP6SZDU9LO8,,gen=1,age=3,eth=3,Oklahoma,,obama,ros,f,rise3,Laura met President Obama?,response=2,1,78,42,45,,
A2AGQGMZVSZVUJ,,gen=1,age=3,eth=3,sw,,mom,kev,m,fall,Elenor's andys mom,response=1,61,77,36,62,,
A2AGQGMZVSZVUJ,,gen=1,age=3,eth=3,sw,,spaceship,bon,f,qrise,wa maria in a spaceship to the moon,response=2,27,30,32,59,,
A2AGQGMZVSZVUJ,,gen=1,age=3,eth=3,sw,,married,aar,m,rise3,ellen is married,response=2,29,33,23,67,,
A2AGQGMZVSZVUJ,,gen=1,age=3,eth=3,sw,,obama,ros,f,rise1,laura met president obama,response=2,58,65,59,71,,
A2AGQGMZVSZVUJ,,gen=1,age=3,eth=3,sw,,yemen,ros,f,rise2,when is forgiven,response=2,36,45,22,62,,
A3V7I28MINNGVW,No thank you for the opportunity to participate. ,gen=2,age=2,eth=3,north east,No thank you for the opportunity to participate. ,married,aar,m,fall,Ellen is married. ,response=1,100,39,51,45,No,Very matter of fact and emotionless. 
A3V7I28MINNGVW,No thank you for the opportunity to participate. ,gen=2,age=2,eth=3,north east,No thank you for the opportunity to participate. ,obama,ros,f,rise3,Laura met president Obama?,response=2,19,63,7,57,no,Curious
A3V7I28MINNGVW,No thank you for the opportunity to participate. ,gen=2,age=2,eth=3,north east,No thank you for the opportunity to participate. ,yemen,ros,f,qrise,Is Lenny from Yemen? ,response=1,8,74,27,69,no,Again curious speaker. 
A3V7I28MINNGVW,No thank you for the opportunity to participate. ,gen=2,age=2,eth=3,north east,No thank you for the opportunity to participate. ,mom,kev,m,rise2,Eleanor is Annies Mom?,response=2,12,71,18,69,no,Knows both Eleanor and Annie didn't know the relationship. 
A3V7I28MINNGVW,No thank you for the opportunity to participate. ,gen=2,age=2,eth=3,north east,No thank you for the opportunity to participate. ,spaceship,bon,f,rise1,Maria was in a spaceship to the moon?,response=1,1,65,10,83,no,Pretty polite for a question about such a ridiculous claim. 
A15F2JTVAJXITI,,gen=1,age=2,eth=3,Ohio,,obama,ros,f,qrise,Did Laura meet president obama,response=2,24,22,76,52,,
A15F2JTVAJXITI,,gen=1,age=2,eth=3,Ohio,,yemen,ros,f,fall,Lenny's from yemen,response=1,85,75,82,55,,
A15F2JTVAJXITI,,gen=1,age=2,eth=3,Ohio,,spaceship,bon,f,rise2,Maria was in a spaceship to the moon ,response=2,34,42,70,55,,
A15F2JTVAJXITI,,gen=1,age=2,eth=3,Ohio,,married,aar,m,rise1,Ellen is married ,response=2,33,26,34,52,,
A15F2JTVAJXITI,,gen=1,age=2,eth=3,Ohio,,mom,kev,m,rise3,Elenor is andy's mom,response=2,24,32,70,53,,
A1BXE6MUGRIGFD,,gen=1,age=1,eth=3,Northern Indiana,,married,aar,m,rise1,Ellen is married,response=2,65,25,61,66,,
A1BXE6MUGRIGFD,,gen=1,age=1,eth=3,Northern Indiana,,obama,ros,f,qrise,Did Laura meet President Obama?,response=2,64,24,66,72,,
A1BXE6MUGRIGFD,,gen=1,age=1,eth=3,Northern Indiana,,yemen,ros,f,fall,Lenny's from Yemen,response=1,81,69,69,66,,
A1BXE6MUGRIGFD,,gen=1,age=1,eth=3,Northern Indiana,,spaceship,bon,f,rise2,Maria was in a spaceship to the moon,response=1,72,66,62,61,,
A1BXE6MUGRIGFD,,gen=1,age=1,eth=3,Northern Indiana,,mom,kev,m,rise3,Ellenore is Annies mom,response=2,29,36,57,78,,
AO2DBBYXARSIQ,,gen=2,age=3,eth=3,Oregon,,yemen,aar,m,qrise,Is Lenny from Yemen?,response=2,19,51,26,82,,
AO2DBBYXARSIQ,,gen=2,age=3,eth=3,Oregon,,mom,ros,f,rise2,Leanor is Annie's mum.,response=1,88,34,53,68,,
AO2DBBYXARSIQ,,gen=2,age=3,eth=3,Oregon,,married,bon,f,fall,Eleanor's married.,response=1,66,36,58,58,,
AO2DBBYXARSIQ,,gen=2,age=3,eth=3,Oregon,,spaceship,kev,m,rise1,Rio is in a spaceship to the moon.,response=1,60,37,59,58,,
AO2DBBYXARSIQ,,gen=2,age=3,eth=3,Oregon,,obama,aar,m,rise3,Laura met President Obama?,response=2,41,59,38,69,,
A3FUW3458K3KO,no,gen=2,age=1,eth=3,WV,no,yemen,aar,m,rise2,Lenny's from Yemon,response=1,51,51,53,52,,
A3FUW3458K3KO,no,gen=2,age=1,eth=3,WV,no,obama,aar,m,rise1,Loran met president Obama,response=1,52,52,53,53,,
A3FUW3458K3KO,no,gen=2,age=1,eth=3,WV,no,spaceship,kev,m,qrise,Was maria in a space to the moon?,response=2,52,52,52,53,,
A3FUW3458K3KO,no,gen=2,age=1,eth=3,WV,no,married,bon,f,rise3,Ellan is married?,response=2,52,54,54,53,,
A3FUW3458K3KO,no,gen=2,age=1,eth=3,WV,no,mom,ros,f,fall,Ellenore is Anie's mom.,response=1,53,52,53,54,,
A157UE80MUKJPW,no,gen=1,age=1,eth=1,California,no,mom,kev,m,fall,Elenore is And's mom,response=1,100,50,68,39,Elenore is Andy's mom,none
A157UE80MUKJPW,no,gen=1,age=1,eth=1,California,no,obama,ros,f,rise1,Laura met President Obama,response=2,34,9,0,52,no,none
A157UE80MUKJPW,no,gen=1,age=1,eth=1,California,no,yemen,ros,f,rise2,Lenny's from Yemin,response=1,97,31,88,76,no,none
A157UE80MUKJPW,no,gen=1,age=1,eth=1,California,no,married,aar,m,rise3,Ellen is married,response=2,17,34,26,65,no ,none
A157UE80MUKJPW,no,gen=1,age=1,eth=1,California,no,spaceship,bon,f,qrise,Was Maria in a spaceship to the moon,response=2,19,37,21,79,no,none
A241PV6A122I5X,,gen=1,age=2,eth=3,NC,,mom,ros,f,fall,eleanor is annies mom,response=2,66,83,62,82,,
A241PV6A122I5X,,gen=1,age=2,eth=3,NC,,spaceship,kev,m,qrise,was maria in a spaceship to the moon,response=2,11,12,29,80,,
A241PV6A122I5X,,gen=1,age=2,eth=3,NC,,obama,aar,m,rise1,laura met president obama,response=2,11,16,29,86,,
A241PV6A122I5X,,gen=1,age=2,eth=3,NC,,yemen,aar,m,rise2,lennys from yemen,response=2,67,81,31,78,,
A241PV6A122I5X,,gen=1,age=2,eth=3,NC,,married,bon,f,rise3,elen is married,response=2,7,7,8,82,,
AOOGCOBAZBWJ2,Good survey thanks ,gen=2,age=5,eth=3,midwest ,Good survey thanks ,obama,ros,f,rise1,Luray met president Obama. ,response=1,97,97,96,96,no,no
AOOGCOBAZBWJ2,Good survey thanks ,gen=2,age=5,eth=3,midwest ,Good survey thanks ,married,aar,m,rise3,Ellen is married. ,response=1,5,4,56,89,no,no
AOOGCOBAZBWJ2,Good survey thanks ,gen=2,age=5,eth=3,midwest ,Good survey thanks ,yemen,ros,f,rise2,Lenny's from Yemen ,response=2,94,96,96,89,,
AOOGCOBAZBWJ2,Good survey thanks ,gen=2,age=5,eth=3,midwest ,Good survey thanks ,spaceship,bon,f,qrise,was Maria in a spaceship to the moon ,response=2,96,6,96,96,,
AOOGCOBAZBWJ2,Good survey thanks ,gen=2,age=5,eth=3,midwest ,Good survey thanks ,mom,kev,m,fall,elenore is Andys mom ,response=1,97,98,96,96,,
A2QZ45XHWOVUOI,,gen=2,age=1,eth=3,New Jersey,,married,aar,m,rise3,Ellen is married?,response=2,20,70,10,45,,
A2QZ45XHWOVUOI,,gen=2,age=1,eth=3,New Jersey,,obama,ros,f,rise1,Laura met President Obama?,response=2,20,60,10,45,,
A2QZ45XHWOVUOI,,gen=2,age=1,eth=3,New Jersey,,mom,kev,m,fall,Elanor is Annie's mom.,response=1,80,20,70,55,,
A2QZ45XHWOVUOI,,gen=2,age=1,eth=3,New Jersey,,spaceship,bon,f,qrise,Was Maria in a spaceship to the moon?,response=2,30,55,45,70,,
A2QZ45XHWOVUOI,,gen=2,age=1,eth=3,New Jersey,,yemen,ros,f,rise2,Gwennie is from Yemen?,response=2,35,60,45,55,,
A2G3G60TB7HCJE,no,gen=1,age=5,eth=3,Massachusetts,no,spaceship,bon,f,rise3,consult the handbook,response=1,94,92,25,60,no,no
A2G3G60TB7HCJE,no,gen=1,age=5,eth=3,Massachusetts,no,yemen,ros,f,rise1,I have no idea about the first word the second and third sounded like from Yemen,response=2,36,46,44,54,no,no
A2G3G60TB7HCJE,no,gen=1,age=5,eth=3,Massachusetts,no,married,aar,m,rise2,Ellen is married,response=1,61,64,64,66,no,no
A2G3G60TB7HCJE,no,gen=1,age=5,eth=3,Massachusetts,no,mom,kev,m,qrise,Is Eleanor Annie's mom,response=2,0,57,22,62,no,no
A2G3G60TB7HCJE,no,gen=1,age=5,eth=3,Massachusetts,no,obama,ros,f,fall,Laura met president Obama,response=2,53,53,43,44,no,no
ACNPJ7WXOGX5M,thanks,gen=2,age=1,eth=3,Midwest,thanks,yemen,aar,m,rise2,Lenny's from Yemen.,response=1,44,70,29,83,,
ACNPJ7WXOGX5M,thanks,gen=2,age=1,eth=3,Midwest,thanks,married,bon,f,rise3,Ellen is married?,response=2,15,83,16,55,,
ACNPJ7WXOGX5M,thanks,gen=2,age=1,eth=3,Midwest,thanks,spaceship,kev,m,qrise,Was Mrianna's spaceship to the moon?,response=1,10,37,23,72,,
ACNPJ7WXOGX5M,thanks,gen=2,age=1,eth=3,Midwest,thanks,obama,aar,m,rise1,Laura met President Obama,response=1,75,35,77,15,,
ACNPJ7WXOGX5M,thanks,gen=2,age=1,eth=3,Midwest,thanks,mom,ros,f,fall,Elanor is Annie's mom.,response=1,91,43,70,75,,
A1QUBLZCONL4QD,no,gen=2,age=2,eth=5,florida,no,obama,ros,f,rise1,Lori met president obama,response=1,100,100,100,100,,
A1QUBLZCONL4QD,no,gen=2,age=2,eth=5,florida,no,spaceship,bon,f,qrise,was maria in a spaceship to the moon,response=1,100,100,100,100,,
A1QUBLZCONL4QD,no,gen=2,age=2,eth=5,florida,no,mom,kev,m,fall,Elanora is annes mom,response=1,100,100,100,100,,
A1QUBLZCONL4QD,no,gen=2,age=2,eth=5,florida,no,yemen,ros,f,rise2,Lenny is from yemin,response=1,100,100,100,100,,
A1QUBLZCONL4QD,no,gen=2,age=2,eth=5,florida,no,married,aar,m,rise3,ellen is married,response=1,100,100,100,100,,
A1WBGYZ6Y8NJ9,,gen=2,age=1,eth=3,iowa,,mom,ros,f,rise2,Elanor is andys mom,response=1,88,76,44,82,Andy,NA
A1WBGYZ6Y8NJ9,,gen=2,age=1,eth=3,iowa,,yemen,aar,m,qrise,Is Lenny from yemen,response=2,77,57,32,65,,
A1WBGYZ6Y8NJ9,,gen=2,age=1,eth=3,iowa,,married,bon,f,fall,Ellen is married,response=1,71,59,59,72,,
A1WBGYZ6Y8NJ9,,gen=2,age=1,eth=3,iowa,,spaceship,kev,m,rise1,Maria was in a spaceship to the moon,response=1,92,64,83,75,,
A1WBGYZ6Y8NJ9,,gen=2,age=1,eth=3,iowa,,obama,aar,m,rise3,Laura met president obama,response=1,86,74,100,75,,
A3FR7HHX2IS2FG,,gen=2,age=1,eth=3,CA,,spaceship,bon,f,rise3,Maria was in a spaceship to the moon,response=1,74,63,64,65,,
A3FR7HHX2IS2FG,,gen=2,age=1,eth=3,CA,,obama,ros,f,fall,Laura met President Obama,response=1,100,91,58,40,,
A3FR7HHX2IS2FG,,gen=2,age=1,eth=3,CA,,married,aar,m,rise2,Ellen is married?,response=2,5,11,24,56,,
A3FR7HHX2IS2FG,,gen=2,age=1,eth=3,CA,,mom,kev,m,qrise,Is Ellen or Andy's Mom?,response=2,22,25,25,59,,
A3FR7HHX2IS2FG,,gen=2,age=1,eth=3,CA,,yemen,ros,f,rise1,Lenny's from Yemen,response=1,52,46,41,55,,
AHLEIW6IVQ98T,,gen=2,age=2,,northeast,,yemen,aar,m,rise3,Lenny is from Yemen,response=1,16,63,39,67,,
AHLEIW6IVQ98T,,gen=2,age=2,,northeast,,married,bon,f,qrise,is Ellen married,response=2,5,66,26,84,,
AHLEIW6IVQ98T,,gen=2,age=2,,northeast,,spaceship,kev,m,fall,Maria was in a spaceship to the moon,response=1,75,31,81,39,,
AHLEIW6IVQ98T,,gen=2,age=2,,northeast,,obama,aar,m,rise2,Laura met president Obama,response=2,25,66,82,55,,
AHLEIW6IVQ98T,,gen=2,age=2,,northeast,,mom,ros,f,rise1,Elenor is Annie's mom,response=2,17,63,40,70,,
A35LCVF2Q3Z2TI,,gen=2,age=1,eth=3,Georgia,,married,aar,m,rise1,Ellen is married,response=1,100,21,16,91,,
A35LCVF2Q3Z2TI,,gen=2,age=1,eth=3,Georgia,,spaceship,bon,f,rise2,Maria was in a spaceship to the moon.,response=1,99,89,69,62,,
A35LCVF2Q3Z2TI,,gen=2,age=1,eth=3,Georgia,,mom,kev,m,rise3,Hellen noise and his mom.,response=2,20,18,18,79,,
A35LCVF2Q3Z2TI,,gen=2,age=1,eth=3,Georgia,,yemen,ros,f,fall,Lennie is from Yemen.,response=2,100,62,97,51,,
A35LCVF2Q3Z2TI,,gen=2,age=1,eth=3,Georgia,,obama,ros,f,qrise,Did Laura meet president Obama?,response=1,33,77,43,69,,
A3KN07VDCBCLCD,none,gen=1,age=3,eth=3,NOrtheast,none,married,bon,f,rise3,helen is married,response=2,15,92,28,70,I thought she said Helen not Ellen,She sounded surprised
A3KN07VDCBCLCD,none,gen=1,age=3,eth=3,NOrtheast,none,obama,aar,m,rise1,lorm at President Obama,response=1,52,50,42,49,I couldn't understand the beginning,Not much inflection 
A3KN07VDCBCLCD,none,gen=1,age=3,eth=3,NOrtheast,none,mom,ros,f,fall,Eleanor is Andy's mom,response=1,77,44,67,55,no,It sounded computer like
A3KN07VDCBCLCD,none,gen=1,age=3,eth=3,NOrtheast,none,spaceship,kev,m,qrise,Was Maria in a spaceship to the moon?,response=2,19,53,52,51,no,He didn't sound overly surprised.
A3KN07VDCBCLCD,none,gen=1,age=3,eth=3,NOrtheast,none,yemen,aar,m,rise2,Lenny's from Yemen,response=2,34,77,47,52,none,no
A3W6T1WDYXMR3,,gen=2,age=1,eth=3,Dallas TX,,yemen,aar,m,qrise,Is Lenny from Yemon?,response=2,30,65,18,82,,
A3W6T1WDYXMR3,,gen=2,age=1,eth=3,Dallas TX,,mom,ros,f,rise2,Elanor is Andy's mom?,response=2,44,65,49,63,,
A3W6T1WDYXMR3,,gen=2,age=1,eth=3,Dallas TX,,obama,aar,m,rise3,Laura met President Obama?,response=2,51,71,56,50,,
A3W6T1WDYXMR3,,gen=2,age=1,eth=3,Dallas TX,,married,bon,f,fall,Ellen is married.,response=1,86,39,92,39,,
A3W6T1WDYXMR3,,gen=2,age=1,eth=3,Dallas TX,,spaceship,kev,m,rise1,Marie was in a spaceship to the moon.,response=2,40,66,38,53,,
A26XAJYUEOGOU5,,gen=1,age=2,eth=3,kansas,,married,bon,f,rise1,ellen is married,response=2,29,63,29,69,,
A26XAJYUEOGOU5,,gen=1,age=2,eth=3,kansas,,yemen,aar,m,fall,Lenny's from Yemen,response=1,81,25,69,69,,
A26XAJYUEOGOU5,,gen=1,age=2,eth=3,kansas,,spaceship,kev,m,rise2,Maria was in a spaceship to the moon.,response=2,21,63,18,65,,
A26XAJYUEOGOU5,,gen=1,age=2,eth=3,kansas,,mom,ros,f,rise3,Ellenor is Annie's mom.,response=2,24,82,35,75,,
A26XAJYUEOGOU5,,gen=1,age=2,eth=3,kansas,,obama,aar,m,qrise,Did Laura meet President Obama? ,response=2,5,85,17,90,,
A10EVUZS6Z693X,no,gen=2,age=1,eth=3,Midwest (Indiana),no,yemen,aar,m,rise2,Lennys from Yemen,response=1,75,90,30,95,no,Male
A10EVUZS6Z693X,no,gen=2,age=1,eth=3,Midwest (Indiana),no,spaceship,kev,m,qrise,Was Maria in a spaceship to the moon,response=2,20,80,5,95,no,no
A10EVUZS6Z693X,no,gen=2,age=1,eth=3,Midwest (Indiana),no,mom,ros,f,fall,Elenor is Annie's mom,response=1,100,30,100,20,no,She sounded kind of mean
A10EVUZS6Z693X,no,gen=2,age=1,eth=3,Midwest (Indiana),no,married,bon,f,rise3,Ellen is married,response=2,5,65,0,90,no,no
A10EVUZS6Z693X,no,gen=2,age=1,eth=3,Midwest (Indiana),no,obama,aar,m,rise1,Laure met President Obama,response=2,35,95,35,15,no,no
AIZ2WT5GUCS0E,,gen=1,age=2,eth=3,Florida,,yemen,ros,f,rise1,monies from Yemen,response=2,34,62,38,77,,I thought she sounded like a news reporter
AIZ2WT5GUCS0E,,gen=1,age=2,eth=3,Florida,,mom,kev,m,qrise,his owner and his mom,response=2,31,53,37,81,,
AIZ2WT5GUCS0E,,gen=1,age=2,eth=3,Florida,,spaceship,bon,f,rise3,Maria was in a spaceship to the moon,response=1,74,43,39,61,,
AIZ2WT5GUCS0E,,gen=1,age=2,eth=3,Florida,,obama,ros,f,fall,Laura met President Obama,response=1,79,63,81,39,,
AIZ2WT5GUCS0E,,gen=1,age=2,eth=3,Florida,,married,aar,m,rise2,Ellen is married,response=2,34,65,44,76,,
A1J5QT0FI6WZP1,GOOD LUCK WITH YOUR STUDY!,gen=1,age=5,eth=3,NEW ENGLAND,GOOD LUCK WITH YOUR STUDY!,married,bon,f,rise2,HELEN AND MARRIED,response=2,2,3,2,74,,
A1J5QT0FI6WZP1,GOOD LUCK WITH YOUR STUDY!,gen=1,age=5,eth=3,NEW ENGLAND,GOOD LUCK WITH YOUR STUDY!,mom,ros,f,qrise,IS ELENOR  ANDY'S MOM?,response=2,2,92,82,97,,
A1J5QT0FI6WZP1,GOOD LUCK WITH YOUR STUDY!,gen=1,age=5,eth=3,NEW ENGLAND,GOOD LUCK WITH YOUR STUDY!,spaceship,kev,m,rise3,MARIA WAS IN A SPACESHIP TO THE MOON ?,response=2,76,71,34,94,,
A1J5QT0FI6WZP1,GOOD LUCK WITH YOUR STUDY!,gen=1,age=5,eth=3,NEW ENGLAND,GOOD LUCK WITH YOUR STUDY!,yemen,aar,m,rise1,LENNY\S FROM YEMEN,response=2,99,99,99,100,,
A1J5QT0FI6WZP1,GOOD LUCK WITH YOUR STUDY!,gen=1,age=5,eth=3,NEW ENGLAND,GOOD LUCK WITH YOUR STUDY!,obama,aar,m,fall,LAUREN MET PRESIDENT OBAMA,response=2,99,99,98,99,,
A134Z0KUOMR8CW,,gen=2,age=4,eth=3,NJ,,married,bon,f,rise3,ellen is married,response=2,5,95,0,49,,
A134Z0KUOMR8CW,,gen=2,age=4,eth=3,NJ,,spaceship,kev,m,qrise,was marie on a spaceship to the moon?,response=2,5,95,50,50,,
A134Z0KUOMR8CW,,gen=2,age=4,eth=3,NJ,,mom,ros,f,fall,elanor is annie's mom,response=1,100,10,97,25,,
A134Z0KUOMR8CW,,gen=2,age=4,eth=3,NJ,,yemen,aar,m,rise2,lenny's from Yemen,response=2,0,50,50,50,,
A134Z0KUOMR8CW,,gen=2,age=4,eth=3,NJ,,obama,aar,m,rise1,lower'em at president obama,response=2,4,55,50,50,,
A1DX9MTYKYFJSD,no,gen=1,age=3,eth=1,Massachusetts,no,mom,ros,f,fall,Eleanor is Annie's mom,response=1,80,21,65,98,no,no
A1DX9MTYKYFJSD,no,gen=1,age=3,eth=1,Massachusetts,no,married,bon,f,rise3,Ellen is married,response=2,0,73,0,99,no,no
A1DX9MTYKYFJSD,no,gen=1,age=3,eth=1,Massachusetts,no,yemen,aar,m,rise2,Lenny's from Yemin,response=2,18,69,17,99,no,no
A1DX9MTYKYFJSD,no,gen=1,age=3,eth=1,Massachusetts,no,obama,aar,m,rise1,Laura met President Obama,response=2,23,78,32,100,,
A1DX9MTYKYFJSD,no,gen=1,age=3,eth=1,Massachusetts,no,spaceship,kev,m,qrise,Was Marie in a space ship to the moon,response=2,19,81,18,100,,
AAFD7JYIYDTN0,no,gen=1,age=2,eth=3,midwest,no,yemen,aar,m,fall,consult the handbook,response=1,82,32,80,49,no,no
AAFD7JYIYDTN0,no,gen=1,age=2,eth=3,midwest,no,obama,aar,m,qrise,Did Laura meet President Obama?,response=2,18,26,10,64,no,no
AAFD7JYIYDTN0,no,gen=1,age=2,eth=3,midwest,no,mom,ros,f,rise3,Elinor is Annie's mom,response=2,37,75,17,60,no,no
AAFD7JYIYDTN0,no,gen=1,age=2,eth=3,midwest,no,spaceship,kev,m,rise2,Maria was in a spaceship to the moon,response=2,46,56,40,38,no,no
AAFD7JYIYDTN0,no,gen=1,age=2,eth=3,midwest,no,married,bon,f,rise1,Ellen is married,response=2,47,59,45,64,no,no
A3K9LVJLXFD42S,,gen=2,age=1,,northeast,,yemen,aar,m,qrise,is lenny from yemen?,response=2,6,72,38,67,,
A3K9LVJLXFD42S,,gen=2,age=1,,northeast,,married,bon,f,fall,helen is married.,response=1,79,32,73,31,,
A3K9LVJLXFD42S,,gen=2,age=1,,northeast,,spaceship,kev,m,rise1,bria was in a spaceship to the moon?,response=2,29,37,40,37,,
A3K9LVJLXFD42S,,gen=2,age=1,,northeast,,obama,aar,m,rise3,lauren met president obama,response=1,38,61,38,65,,
A3K9LVJLXFD42S,,gen=2,age=1,,northeast,,mom,ros,f,rise2,elenor is annies mom,response=2,60,37,60,61,,
A1N8TKTLXV92QR,No.  Thanks!,gen=2,age=4,eth=3,Midwest,No.  Thanks!,mom,ros,f,rise1,Elinore is Annie's mom,response=2,18,79,28,69,It sounded like a question,No
A1N8TKTLXV92QR,No.  Thanks!,gen=2,age=4,eth=3,Midwest,No.  Thanks!,spaceship,kev,m,fall,Maria was in a spaceship to the moon,response=1,76,79,72,55,,
A1N8TKTLXV92QR,No.  Thanks!,gen=2,age=4,eth=3,Midwest,No.  Thanks!,married,bon,f,qrise,Is Ellen married?,response=2,24,13,22,67,,
A1N8TKTLXV92QR,No.  Thanks!,gen=2,age=4,eth=3,Midwest,No.  Thanks!,yemen,aar,m,rise3,Lennie's from Yenman?,response=2,28,21,26,72,,
A1N8TKTLXV92QR,No.  Thanks!,gen=2,age=4,eth=3,Midwest,No.  Thanks!,obama,aar,m,rise2,Laura met President Obama?,response=2,21,39,25,68,,
A3Q7M403ZI5OGN,No,gen=1,age=2,eth=3,Southwest,No,spaceship,kev,m,rise3,Maria was in a spaceship to the moon.,response=1,97,78,78,77,,
A3Q7M403ZI5OGN,No,gen=1,age=2,eth=3,Southwest,No,obama,aar,m,fall,Laura met President Obama.,response=1,100,80,80,80,,
A3Q7M403ZI5OGN,No,gen=1,age=2,eth=3,Southwest,No,married,bon,f,rise2,Ellen is married.,response=2,32,69,31,77,,
A3Q7M403ZI5OGN,No,gen=1,age=2,eth=3,Southwest,No,yemen,aar,m,rise1,Lenny is from Yemen.,response=2,46,87,42,37,,
A3Q7M403ZI5OGN,No,gen=1,age=2,eth=3,Southwest,No,mom,ros,f,qrise,Is Eleanor Annie's mom?,response=2,0,84,2,97,,
A1U9S8YI7CKIR4,,gen=1,age=2,eth=2,NEW YORK,,obama,ros,f,rise1,learn something Obama,response=1,100,99,56,73,,
A1U9S8YI7CKIR4,,gen=1,age=2,eth=2,NEW YORK,,mom,kev,m,fall,Eleanor is Annie's mom ,response=1,93,99,100,98,,
A1U9S8YI7CKIR4,,gen=1,age=2,eth=2,NEW YORK,,spaceship,bon,f,qrise,Was Maria in a spaceship to the moon,response=2,93,99,95,97,,
A1U9S8YI7CKIR4,,gen=1,age=2,eth=2,NEW YORK,,yemen,ros,f,rise2,Lenny is from Yemen,response=1,97,98,95,98,,
A1U9S8YI7CKIR4,,gen=1,age=2,eth=2,NEW YORK,,married,aar,m,rise3,Ellen is married,response=1,95,97,97,99,,
A10Z4QVBJIA914,,gen=1,age=3,eth=3,ohio,,married,bon,f,rise2,Ellen is married?,response=2,15,92,25,77,,
A10Z4QVBJIA914,,gen=1,age=3,eth=3,ohio,,obama,aar,m,fall,Laura met President Obama.,response=1,89,16,100,70,,
A10Z4QVBJIA914,,gen=1,age=3,eth=3,ohio,,mom,ros,f,qrise,Is Eleanor Annie's mom?,response=2,3,76,27,85,,
A10Z4QVBJIA914,,gen=1,age=3,eth=3,ohio,,yemen,aar,m,rise1,Lenny's from Yemen.,response=2,35,41,75,65,,
A10Z4QVBJIA914,,gen=1,age=3,eth=3,ohio,,spaceship,kev,m,rise3,Maria was in a spaceship to the moon?,response=2,12,72,70,84,,
A2DPKKEEW2I6QK,,gen=1,age=1,eth=3,ca,,spaceship,kev,m,rise3,maria was in a spaceship to the moon,response=2,62,36,64,70,,
A2DPKKEEW2I6QK,,gen=1,age=1,eth=3,ca,,mom,ros,f,qrise,is ellenor annies mom,response=2,22,54,38,72,,
A2DPKKEEW2I6QK,,gen=1,age=1,eth=3,ca,,obama,aar,m,fall,laura met president obama,response=1,74,56,31,64,,
A2DPKKEEW2I6QK,,gen=1,age=1,eth=3,ca,,married,bon,f,rise2,ellen is married,response=2,30,69,43,72,,
A2DPKKEEW2I6QK,,gen=1,age=1,eth=3,ca,,yemen,aar,m,rise1,lenny is from yemen,response=1,43,60,72,38,,
AEMI82ME9U2,,gen=2,age=1,eth=3,Pennsylvania,,married,aar,m,fall,Ellen is married.,response=2,100,41,72,55,,
AEMI82ME9U2,,gen=2,age=1,eth=3,Pennsylvania,,obama,ros,f,rise3,Laura met President Obama.,response=2,14,13,2,53,,
AEMI82ME9U2,,gen=2,age=1,eth=3,Pennsylvania,,spaceship,bon,f,rise1,Maria was in a spaceship to the moon.,response=2,41,31,32,65,,
AEMI82ME9U2,,gen=2,age=1,eth=3,Pennsylvania,,yemen,ros,f,qrise,Is Lonnie from Yemen?,response=2,0,62,60,72,,
AEMI82ME9U2,,gen=2,age=1,eth=3,Pennsylvania,,mom,kev,m,rise2,Eleanor's and his mom?,response=2,13,78,34,69,,
A2UF2FRGVW4T89,no,gen=2,age=3,eth=1,Midwest,no,yemen,aar,m,rise3,Lenny's from Yemen,response=1,24,30,30,73,,
