workerid,stimulus,sentence,pronoun,speaker,speaker_gender,intonation,verification,speechact_choice,sp_certainty,addr_certainty,sp_authority,sp_politeness,subject_gender,subject_age,subject_ethnicity
A2M5VW97GIYLHB,spaceship_maria_bon_f_fall,spaceship,maria,bon,Female,fall,Maria was in a spaceship to the moon,Assertion,81,84,76,40,Female,1,4
A2QSVBUPZQ9USZ,spaceship_maria_kev_m_rise1,spaceship,maria,kev,Male,rise1,Maria was in a spaceship in the moon,Assertion,90,67,17,24,Male,1,3
A2QSVBUPZQ9USZ,yemen_you_ros_f_rise2,yemen,you,ros,Female,rise2,You're from Yemen?,Question,26,74,11,79,Male,1,3
A2QSVBUPZQ9USZ,mom_eleanor_bon_f_rise2,mom,eleanor,bon,Female,rise2,Elenor's Annie's mom?,Question,75,33,36,62,Male,1,3
A2QSVBUPZQ9USZ,yemen_lenny_bon_f_rise3,yemen,lenny,bon,Female,rise3,Lennie's from Yemen?,Question,19,37,78,85,Male,1,3
A2QSVBUPZQ9USZ,married_ellen_ros_f_fall,married,ellen,ros,Female,fall,Alan is married.,Assertion,91,88,76,5,Male,1,3
A2QSVBUPZQ9USZ,rain_it_ed_m_rise1,rain,it,ed,Male,rise1,It's raining.,Assertion,65,64,6,63,Male,1,3
A2QSVBUPZQ9USZ,lawn_you_kev_m_fall,lawn,you,kev,Male,fall,You need to mow the lawn.,Assertion,32,40,64,13,Male,1,3
A2QSVBUPZQ9USZ,obama_laura_ed_m_rise3,obama,laura,ed,Male,rise3,Laura met president Obama.,Assertion,26,72,30,18,Male,1,3
A1UAKO9B6AQ8CF,yemen_lenny_bon_f_rise1,yemen,lenny,bon,Female,rise1,moneys from yemen,Assertion,57,61,53,76,Female,1,3
A1UAKO9B6AQ8CF,yemen_you_ros_f_rise1,yemen,you,ros,Female,rise1,youre from yeman,Question,8,4,56,54,Female,1,3
A1UAKO9B6AQ8CF,obama_laura_ed_m_rise1,obama,laura,ed,Male,rise1,Laura met president Obama,Assertion,95,98,58,74,Female,1,3
A1UAKO9B6AQ8CF,married_ellen_ros_f_rise2,married,ellen,ros,Female,rise2,Allen is married,Question,2,0,14,87,Female,1,3
A1UAKO9B6AQ8CF,lawn_you_kev_m_rise2,lawn,you,kev,Male,rise2,you need to mow the lawn,Request,91,97,40,64,Female,1,3
A1UAKO9B6AQ8CF,rain_it_ed_m_rise3,rain,it,ed,Male,rise3,Its raining,Assertion,98,99,33,44,Female,1,3
A1UAKO9B6AQ8CF,mom_eleanor_bon_f_fall,mom,eleanor,bon,Female,fall,Elenor is Annies mom,Assertion,99,100,100,81,Female,1,3
A1UAKO9B6AQ8CF,spaceship_maria_kev_m_rise3,spaceship,maria,kev,Male,rise3,Breia was in a spaceship to the moon,Question,12,12,35,88,Female,1,3
A2V9JE42W9BXQ5,yemen_lenny_bon_f_rise2,yemen,lenny,bon,Female,rise2,Lenny's from Yeman,Assertion,62,75,45,86,Male,1,3
A2V9JE42W9BXQ5,yemen_you_ros_f_fall,yemen,you,ros,Female,fall,You're from Yemen,Question,62,63,77,43,Male,1,3
A2V9JE42W9BXQ5,rain_it_ed_m_fall,rain,it,ed,Male,fall,It's raining. ,Assertion,100,100,91,75,Male,1,3
A2V9JE42W9BXQ5,married_ellen_ros_f_rise3,married,ellen,ros,Female,rise3,Ellen is married,Assertion,42,39,26,69,Male,1,3
A2V9JE42W9BXQ5,lawn_you_kev_m_rise3,lawn,you,kev,Male,rise3,You need to mow the lawn,Question,37,22,20,79,Male,1,3
A2V9JE42W9BXQ5,obama_laura_ed_m_rise2,obama,laura,ed,Male,rise2,Laura met President Obama,Question,29,19,67,72,Male,1,3
A2V9JE42W9BXQ5,mom_eleanor_bon_f_rise1,mom,eleanor,bon,Female,rise1,Eleanor is Annie's mom? ,Question,14,10,39,82,Male,1,3
A2V9JE42W9BXQ5,spaceship_maria_kev_m_fall,spaceship,maria,kev,Male,fall,Bria was in a spaceship to the moon. ,Assertion,98,91,76,85,Male,1,3
A26EYQPNAU0IMT,yemen_you_ros_f_rise2,yemen,you,ros,Female,rise2,Your from Yemin,Request,55,65,35,70,Female,1,3
A26EYQPNAU0IMT,mom_eleanor_bon_f_rise2,mom,eleanor,bon,Female,rise2,Eleanor is Annie's mom?,Request,40,60,55,75,Female,1,3
A26EYQPNAU0IMT,rain_it_ed_m_rise1,rain,it,ed,Male,rise1,Its raining?,Question,40,65,35,50,Female,1,3
A26EYQPNAU0IMT,spaceship_maria_kev_m_rise1,spaceship,maria,kev,Male,rise1,Maria was in a spaceship to the moon?,Question,40,60,65,80,Female,1,3
A26EYQPNAU0IMT,yemen_lenny_bon_f_rise3,yemen,lenny,bon,Female,rise3,Lenny's from Yemen,Assertion,75,60,40,75,Female,1,3
A26EYQPNAU0IMT,obama_laura_ed_m_rise3,obama,laura,ed,Male,rise3,Laura met president Obama,Assertion,70,65,55,70,Female,1,3
A26EYQPNAU0IMT,married_ellen_ros_f_fall,married,ellen,ros,Female,fall,Ellen is married.,Assertion,80,70,75,40,Female,1,3
A26EYQPNAU0IMT,lawn_you_kev_m_fall,lawn,you,kev,Male,fall,You need to mow the lawn,Assertion,90,75,75,30,Female,1,3
A28AX4H70DPKKK,yemen_i_ros_f_rise2,yemen,i,ros,Female,rise2,im from yemen,Assertion,100,11,19,93,Unspecified,1,3
A28AX4H70DPKKK,mom_eleanor_kev_m_rise1,mom,eleanor,kev,Male,rise1,elinor is annies mom,Question,100,0,61,67,Unspecified,1,3
A28AX4H70DPKKK,spaceship_maria_bon_f_fall,spaceship,maria,bon,Female,fall,maria was in a spaceship to the moom,Assertion,100,21,70,78,Unspecified,1,3
A28AX4H70DPKKK,armadillo_kev_m_rise3,armadillo,armadillo,kev,Male,rise3,armadillos are mammals ,Question,15,66,0,74,Unspecified,1,3
A28AX4H70DPKKK,obama_laura_ros_f_rise2,obama,laura,ros,Female,rise2,Laura met president obama,Assertion,0,15,6,40,Unspecified,1,3
A28AX4H70DPKKK,beer_we_ed_m_fall,beer,we,ed,Male,fall,we should go get beer,Invitation,100,76,64,100,Unspecified,1,3
A28AX4H70DPKKK,married_ellen_ed_m_rise3,married,ellen,ed,Male,rise3,ellen is married,Question,11,76,12,64,Unspecified,1,3
A28AX4H70DPKKK,yemen_lenny_ros_f_fall,yemen,lenny,ros,Female,fall,lenny is from yemen,Assertion,100,14,84,58,Unspecified,1,3
A12TQWN743KRK2,lawn_you_kev_m_rise1,lawn,you,kev,Male,rise1,We need to move along,Request,21,96,72,34,Male,1,3
A12TQWN743KRK2,mom_eleanor_bon_f_rise3,mom,eleanor,bon,Female,rise3,Eleanor is Annie's mom.,Assertion,41,84,63,97,Male,1,3
A12TQWN743KRK2,obama_laura_ed_m_fall,obama,laura,ed,Male,fall,Lora met president Obama.,Assertion,61,28,100,100,Male,1,3
A12TQWN743KRK2,yemen_lenny_bon_f_fall,yemen,lenny,bon,Female,fall,Lennie's from Yemen.,Assertion,34,89,62,99,Male,1,3
A12TQWN743KRK2,rain_it_ed_m_rise2,rain,it,ed,Male,rise2,It's raining.,Assertion,61,14,31,89,Male,1,3
A12TQWN743KRK2,married_ellen_ros_f_rise1,married,ellen,ros,Female,rise1,Ellen is married.,Assertion,100,99,61,35,Male,1,3
A12TQWN743KRK2,yemen_you_ros_f_rise3,yemen,you,ros,Female,rise3,You're from Yemen?,Question,29,99,78,39,Male,1,3
A12TQWN743KRK2,spaceship_maria_kev_m_rise2,spaceship,maria,kev,Male,rise2,Maria was in a spaceship to the moon?,Question,66,33,100,100,Male,1,3
A35BY30TC8WCL4,yemen_you_ros_f_fall,yemen,you,ros,Female,fall,You're from Yemen.,Question,58,59,29,50,Male,1,3
A35BY30TC8WCL4,mom_eleanor_bon_f_rise1,mom,eleanor,bon,Female,rise1,Eleanor is Annie's mom?,Question,16,24,5,90,Male,1,3
A35BY30TC8WCL4,rain_it_ed_m_fall,rain,it,ed,Male,fall,It's raining.,Assertion,99,100,82,49,Male,1,3
A35BY30TC8WCL4,spaceship_maria_kev_m_fall,spaceship,maria,kev,Male,fall,Bria was in a spaceship to the moon.,Assertion,84,85,69,53,Male,1,3
A35BY30TC8WCL4,yemen_lenny_bon_f_rise2,yemen,lenny,bon,Female,rise2,Lenny is from Yemen?,Question,24,29,9,71,Male,1,3
A35BY30TC8WCL4,obama_laura_ed_m_rise2,obama,laura,ed,Male,rise2,Laura met President Obama?,Question,24,29,12,78,Male,1,3
A35BY30TC8WCL4,married_ellen_ros_f_rise3,married,ellen,ros,Female,rise3,Ellen is married?,Question,13,52,11,64,Male,1,3
A35BY30TC8WCL4,lawn_you_kev_m_rise3,lawn,you,kev,Male,rise3,You need to mow the lawn?,Question,21,59,11,90,Male,1,3
A2KIWYCAPL5GED,spaceship_maria_bon_f_rise3,spaceship,maria,bon,Female,rise3,Are we ever going to spaceship to the moon?,Question,3,0,41,100,Female,2,1
A2KIWYCAPL5GED,mom_eleanor_kev_m_fall,mom,eleanor,kev,Male,fall,Elenor is Amy's Mom,Assertion,97,100,92,97,Female,2,1
A2KIWYCAPL5GED,armadillo_kev_m_rise2,armadillo,armadillo,kev,Male,rise2,Murmur dogs are mammals?,Question,0,0,45,100,Female,2,1
A2KIWYCAPL5GED,yemen_lenny_ros_f_rise1,yemen,lenny,ros,Female,rise1,Lenny is from Yemen,Assertion,89,28,28,95,Female,2,1
A2KIWYCAPL5GED,obama_laura_ros_f_rise1,obama,laura,ros,Female,rise1,Laura met President Obama,Question,0,93,37,83,Female,2,1
A2KIWYCAPL5GED,yemen_i_ros_f_fall,yemen,i,ros,Female,fall,I'm from Yemen,Assertion,100,0,100,100,Female,2,1
A2KIWYCAPL5GED,married_ellen_ed_m_rise2,married,ellen,ed,Male,rise2,Ellen is married,Question,0,100,61,100,Female,2,1
A2KIWYCAPL5GED,beer_we_ed_m_rise3,beer,we,ed,Male,rise3,We should go get beer?,Request,34,35,34,100,Female,2,1
ALDQRWYZ8KQ9A,spaceship_maria_kev_m_rise3,spaceship,maria,kev,Male,rise3,Baria was in a spaceship to the moon.,Assertion,70,10,30,90,Male,2,3
ALDQRWYZ8KQ9A,lawn_you_kev_m_rise2,lawn,you,kev,Male,rise2,You need to mow the lawn?,Question,0,90,0,60,Male,2,3
ALDQRWYZ8KQ9A,rain_it_ed_m_rise3,rain,it,ed,Male,rise3,It's raining?,Question,30,95,15,10,Male,2,3
ALDQRWYZ8KQ9A,yemen_lenny_bon_f_rise1,yemen,lenny,bon,Female,rise1,Lenny's from Yemen,Assertion,85,5,65,90,Male,2,3
ALDQRWYZ8KQ9A,obama_laura_ed_m_rise1,obama,laura,ed,Male,rise1,Laura met President Obama?,Question,20,95,15,45,Male,2,3
ALDQRWYZ8KQ9A,married_ellen_ros_f_rise2,married,ellen,ros,Female,rise2,Alan is married?,Request,0,95,0,80,Male,2,3
ALDQRWYZ8KQ9A,yemen_you_ros_f_rise1,yemen,you,ros,Female,rise1,You're from Yemen?,Invitation,55,100,10,100,Male,2,3
ALDQRWYZ8KQ9A,mom_eleanor_bon_f_fall,mom,eleanor,bon,Female,fall,Eleanor is Annie's mom.,Assertion,100,0,100,10,Male,2,3
AQJWO4YPR3LUQ,beer_we_ed_m_rise1,beer,we,ed,Male,rise1,We should go get beer ,Request,59,58,42,57,Female,2,3
AQJWO4YPR3LUQ,armadillo_kev_m_fall,armadillo,armadillo,kev,Male,fall,Armadillos are mammals ,Assertion,88,90,45,86,Female,2,3
AQJWO4YPR3LUQ,obama_laura_ros_f_rise3,obama,laura,ros,Female,rise3,Laura met President Obama ,Assertion,39,42,26,93,Female,2,3
AQJWO4YPR3LUQ,spaceship_maria_bon_f_rise1,spaceship,maria,bon,Female,rise1,Maria was in a spaceship to the moon ,Question,34,32,53,96,Female,2,3
AQJWO4YPR3LUQ,married_ellen_ed_m_fall,married,ellen,ed,Male,fall,Ellen is married ,Assertion,96,60,74,81,Female,2,3
AQJWO4YPR3LUQ,yemen_i_ros_f_rise3,yemen,i,ros,Female,rise3,I am from Yemen ,Assertion,38,52,33,96,Female,2,3
AQJWO4YPR3LUQ,mom_eleanor_kev_m_rise2,mom,eleanor,kev,Male,rise2,Eleanor is Amy's mom ,Assertion,94,58,38,79,Female,2,3
AQJWO4YPR3LUQ,yemen_lenny_ros_f_rise2,yemen,lenny,ros,Female,rise2,Lennie is from Yemen ,Assertion,79,53,31,97,Female,2,3
A24NUJ0TMY0GBG,armadillo_kev_m_fall,armadillo,armadillo,kev,Male,fall,HERMANDOS ARE MAMMALS,Assertion,100,100,100,50,Female,2,3
A24NUJ0TMY0GBG,yemen_i_ros_f_rise3,yemen,i,ros,Female,rise3,I'M FROM YEMEN,Assertion,100,100,50,100,Female,2,3
A24NUJ0TMY0GBG,obama_laura_ros_f_rise3,obama,laura,ros,Female,rise3,LAURA MET PRESIDENT OBAMA?,Question,50,50,50,100,Female,2,3
A24NUJ0TMY0GBG,married_ellen_ed_m_fall,married,ellen,ed,Male,fall,ELLEN IS MARRIED,Assertion,100,100,50,50,Female,2,3
A24NUJ0TMY0GBG,mom_eleanor_kev_m_rise2,mom,eleanor,kev,Male,rise2,NO IDEA,Request,50,50,50,50,Female,2,3
A24NUJ0TMY0GBG,spaceship_maria_bon_f_rise1,spaceship,maria,bon,Female,rise1,MARIA WAS IN A SPACESHIP TO THE MOON?,Question,50,50,50,100,Female,2,3
A24NUJ0TMY0GBG,beer_we_ed_m_rise1,beer,we,ed,Male,rise1,WE SHOULD GO GET BEER?,Question,50,50,50,50,Female,2,3
A24NUJ0TMY0GBG,yemen_lenny_ros_f_rise2,yemen,lenny,ros,Female,rise2,LEENY IS FROM YEMEN?,Question,50,50,50,100,Female,2,3
A3MBLDIFREDC5M,mom_eleanor_kev_m_rise3,mom,eleanor,kev,Male,rise3,Halle norrie zanie mom,Assertion,60,77,31,84,Female,1,1
A3MBLDIFREDC5M,married_ellen_ed_m_rise1,married,ellen,ed,Male,rise1,Ellen is marry,Assertion,88,80,76,77,Female,1,1
A3MBLDIFREDC5M,spaceship_maria_bon_f_rise2,spaceship,maria,bon,Female,rise2,Maria was in a spaceship to the moon,Question,21,14,29,89,Female,1,1
A3MBLDIFREDC5M,armadillo_kev_m_rise1,armadillo,armadillo,kev,Male,rise1,armadilloes are mammals,Question,32,30,29,53,Female,1,1
A3MBLDIFREDC5M,obama_laura_ros_f_fall,obama,laura,ros,Female,fall,Lauren met president Obama,Assertion,72,71,83,28,Female,1,1
A3MBLDIFREDC5M,yemen_lenny_ros_f_qrise3,yemen,lenny,ros,Female,qrise3,Is Lenny from Yemen,Question,17,15,18,94,Female,1,1
A3MBLDIFREDC5M,beer_we_ed_m_rise2,beer,we,ed,Male,rise2,We should go get beer,Request,55,58,30,87,Female,1,1
A3MBLDIFREDC5M,yemen_lenny_ros_f_rise3,yemen,lenny,ros,Female,rise3,Lenny is from Yemen,Assertion,41,36,31,77,Female,1,1
A2VQ1WGHLLLNJ1,mom_eleanor_kev_m_fall,mom,eleanor,kev,Male,fall,Eleanor is Andy's mom,Assertion,100,100,100,50,Male,1,3
A2VQ1WGHLLLNJ1,armadillo_kev_m_rise2,armadillo,armadillo,kev,Male,rise2,Armadillos are mammals,Assertion,50,50,0,49,Male,1,3
A2VQ1WGHLLLNJ1,beer_we_ed_m_rise3,beer,we,ed,Male,rise3,We should go get beer.,Request,50,50,0,50,Male,1,3
A2VQ1WGHLLLNJ1,yemen_lenny_ros_f_rise1,yemen,lenny,ros,Female,rise1,Lenny is from Yemen,Question,49,49,100,0,Male,1,3
A2VQ1WGHLLLNJ1,yemen_i_ros_f_fall,yemen,i,ros,Female,fall,I'm from Yemen,Assertion,100,100,49,0,Male,1,3
A2VQ1WGHLLLNJ1,spaceship_maria_bon_f_rise3,spaceship,maria,bon,Female,rise3,Maria was in a space ship to the moon.,Assertion,100,100,58,55,Male,1,3
A2VQ1WGHLLLNJ1,married_ellen_ed_m_rise2,married,ellen,ed,Male,rise2,Ellen is married.,Assertion,100,100,71,61,Male,1,3
A2VQ1WGHLLLNJ1,obama_laura_ros_f_rise1,obama,laura,ros,Female,rise1,Laura met president Obama.,Assertion,100,100,100,50,Male,1,3
A1ORP0J662SA5N,married_ellen_ros_f_rise2,married,ellen,ros,Female,rise2,Ellen is married.,Assertion,100,20,80,100,Male,3,3
A1ORP0J662SA5N,lawn_you_kev_m_rise2,lawn,you,kev,Male,rise2,you need to mow the lawn,Request,100,75,2,100,Male,3,3
A1ORP0J662SA5N,yemen_lenny_bon_f_rise1,yemen,lenny,bon,Female,rise1,Lenny is from Yamen,Assertion,100,0,0,100,Male,3,3
A1ORP0J662SA5N,yemen_you_ros_f_rise1,yemen,you,ros,Female,rise1,You're from Yemen?,Question,2,95,0,78,Male,3,3
A1ORP0J662SA5N,rain_it_ed_m_rise3,rain,it,ed,Male,rise3,It's raining?,Request,20,79,10,86,Male,3,3
A1ORP0J662SA5N,spaceship_maria_kev_m_rise3,spaceship,maria,kev,Male,rise3,Maria was in a spaceship to the moon.,Question,67,83,49,99,Male,3,3
A1ORP0J662SA5N,mom_eleanor_bon_f_fall,mom,eleanor,bon,Female,fall,Elainor is Annie's mom,Assertion,100,22,77,100,Male,3,3
A1ORP0J662SA5N,obama_laura_ed_m_rise1,obama,laura,ed,Male,rise1,Laura met President Obama,Question,33,87,50,98,Male,3,3
A1KQWBK5WHCNYQ,yemen_i_ros_f_rise3,yemen,i,ros,Female,rise3,I am from Yemen.,Assertion,66,76,16,100,Female,2,3
A1KQWBK5WHCNYQ,married_ellen_ed_m_fall,married,ellen,ed,Male,fall,Ellen is married.,Assertion,100,100,9,100,Female,2,3
A1KQWBK5WHCNYQ,armadillo_kev_m_fall,armadillo,armadillo,kev,Male,fall,Armadillos are mammals.,Assertion,100,100,50,85,Female,2,3
A1KQWBK5WHCNYQ,obama_laura_ros_f_rise3,obama,laura,ros,Female,rise3,Laura met president Obama.,Question,17,15,21,69,Female,2,3
A1KQWBK5WHCNYQ,mom_eleanor_kev_m_rise2,mom,eleanor,kev,Male,rise2,Eleanor is Annie's mom?,Question,25,64,20,82,Female,2,3
A1KQWBK5WHCNYQ,yemen_lenny_ros_f_rise2,yemen,lenny,ros,Female,rise2,Lenny is from Yemen,Question,14,51,10,86,Female,2,3
A1KQWBK5WHCNYQ,beer_we_ed_m_rise1,beer,we,ed,Male,rise1,We should go get beer,Invitation,25,55,29,79,Female,2,3
A1KQWBK5WHCNYQ,spaceship_maria_bon_f_rise1,spaceship,maria,bon,Female,rise1,Maria was in a spaceship to the moon.,Question,21,70,24,54,Female,2,3
AJ8T496B5OV5Q,spaceship_maria_bon_f_fall,spaceship,maria,bon,Female,fall,Maria was in a spaceship to the moon.,Assertion,85,84,85,37,Male,3,3
AJ8T496B5OV5Q,mom_eleanor_kev_m_rise1,mom,eleanor,kev,Male,rise1,Eleanor is Annie's mom.,Assertion,71,72,54,58,Male,3,3
AJ8T496B5OV5Q,obama_laura_ros_f_rise2,obama,laura,ros,Female,rise2,Laura met president Obama.,Question,25,24,24,55,Male,3,3
AJ8T496B5OV5Q,married_ellen_ed_m_rise3,married,ellen,ed,Male,rise3,Ellen is married.,Question,22,27,21,76,Male,3,3
AJ8T496B5OV5Q,armadillo_kev_m_rise3,armadillo,armadillo,kev,Male,rise3,Armadillos are mammals.,Assertion,84,87,76,74,Male,3,3
AJ8T496B5OV5Q,yemen_i_ros_f_rise2,yemen,i,ros,Female,rise2,I am from Yeman.,Assertion,88,81,82,75,Male,3,3
AJ8T496B5OV5Q,yemen_lenny_ros_f_fall,yemen,lenny,ros,Female,fall,Lenny is from Yemen.,Assertion,89,87,86,80,Male,3,3
AJ8T496B5OV5Q,beer_we_ed_m_fall,beer,we,ed,Male,fall,We should go get beer.,Question,42,67,40,69,Male,3,3
A1LMXY8R59ZUHU,rain_it_ed_m_rise1,rain,it,ed,Male,rise1,It's raining,Assertion,45,51,2,98,Other,2,3
A1LMXY8R59ZUHU,lawn_you_kev_m_fall,lawn,you,kev,Male,fall,You need to mow the lawn,Assertion,61,72,36,21,Other,2,3
A1LMXY8R59ZUHU,obama_laura_ed_m_rise3,obama,laura,ed,Male,rise3,More about President Obama,Request,13,37,7,88,Other,2,3
A1LMXY8R59ZUHU,yemen_you_ros_f_rise2,yemen,you,ros,Female,rise2,You're from Yemen?,Request,51,49,14,87,Other,2,3
A1LMXY8R59ZUHU,spaceship_maria_kev_m_rise1,spaceship,maria,kev,Male,rise1,The file doesn't work.,Request,0,0,1,0,Other,2,3
A1LMXY8R59ZUHU,yemen_lenny_bon_f_rise3,yemen,lenny,bon,Female,rise3,Money's from Yemen?,Question,31,27,19,79,Other,2,3
A1LMXY8R59ZUHU,mom_eleanor_bon_f_rise2,mom,eleanor,bon,Female,rise2,No audio,Assertion,0,31,26,35,Other,2,3
A1LMXY8R59ZUHU,married_ellen_ros_f_fall,married,ellen,ros,Female,fall,Again no audio.,Question,49,49,49,49,Other,2,3
A1CY29NSD2731S,married_ellen_ros_f_fall,married,ellen,ros,Female,fall,Ellen is married,Assertion,97,95,60,70,Female,2,3
A1CY29NSD2731S,yemen_you_ros_f_rise2,yemen,you,ros,Female,rise2,You're from Yemen?,Question,11,38,9,68,Female,2,3
A1CY29NSD2731S,obama_laura_ed_m_rise3,obama,laura,ed,Male,rise3,Luring at president Obama,Question,29,40,38,59,Female,2,3
A1CY29NSD2731S,rain_it_ed_m_rise1,rain,it,ed,Male,rise1,It's raining?,Question,34,34,35,58,Female,2,3
A1CY29NSD2731S,spaceship_maria_kev_m_rise1,spaceship,maria,kev,Male,rise1,Maria was in a spaceship to the moon?,Question,13,18,12,62,Female,2,3
A1CY29NSD2731S,yemen_lenny_bon_f_rise3,yemen,lenny,bon,Female,rise3,Lenny's from Yemen?,Question,31,28,35,63,Female,2,3
A1CY29NSD2731S,lawn_you_kev_m_fall,lawn,you,kev,Male,fall,You need yo mow the lawn,Assertion,58,58,24,61,Female,2,3
A1CY29NSD2731S,mom_eleanor_bon_f_rise2,mom,eleanor,bon,Female,rise2,Eleanor is Annie's mom?,Question,23,19,32,60,Female,2,3
AHEVIE2NY1W1Z,rain_it_ed_m_rise3,rain,it,ed,Male,rise3,it's raining,Assertion,52,58,52,56,Female,1,5
AHEVIE2NY1W1Z,married_ellen_ros_f_rise2,married,ellen,ros,Female,rise2,ellen is married?,Question,30,47,46,49,Female,1,5
AHEVIE2NY1W1Z,yemen_you_ros_f_rise1,yemen,you,ros,Female,rise1,You're from Yemen?,Question,46,47,49,73,Female,1,5
AHEVIE2NY1W1Z,mom_eleanor_bon_f_fall,mom,eleanor,bon,Female,fall,Elenore is Annie's mom.,Assertion,94,89,80,53,Female,1,5
AHEVIE2NY1W1Z,yemen_lenny_bon_f_rise1,yemen,lenny,bon,Female,rise1,Lenny's from Yemen?,Question,54,63,38,54,Female,1,5
AHEVIE2NY1W1Z,obama_laura_ed_m_rise1,obama,laura,ed,Male,rise1,Laura met president Obama?,Question,53,58,48,48,Female,1,5
AHEVIE2NY1W1Z,spaceship_maria_kev_m_rise3,spaceship,maria,kev,Male,rise3,Brianne was in a a spaceship to the moon?,Question,53,49,51,48,Female,1,5
AHEVIE2NY1W1Z,lawn_you_kev_m_rise2,lawn,you,kev,Male,rise2,You need to move along.,Request,23,43,46,47,Female,1,5
A1ZF2GZ2ZRV8OY,married_ellen_ed_m_rise3,married,ellen,ed,Male,rise3,Ellen in married? ,Question,48,81,22,83,Female,2,3
A1ZF2GZ2ZRV8OY,beer_we_ed_m_fall,beer,we,ed,Male,fall,We should go get beer. ,Assertion,98,50,84,50,Female,2,3
A1ZF2GZ2ZRV8OY,yemen_lenny_ros_f_fall,yemen,lenny,ros,Female,fall,Lenny is from Yemen. ,Assertion,95,22,93,73,Female,2,3
A1ZF2GZ2ZRV8OY,spaceship_maria_bon_f_fall,spaceship,maria,bon,Female,fall,Maria was in a spaceship to the moon. ,Assertion,92,22,95,50,Female,2,3
A1ZF2GZ2ZRV8OY,mom_eleanor_kev_m_rise1,mom,eleanor,kev,Male,rise1,Eleanor is Annie's mom? ,Question,29,79,26,50,Female,2,3
A1ZF2GZ2ZRV8OY,yemen_i_ros_f_rise2,yemen,i,ros,Female,rise2,I am from Yemen? ,Question,17,81,12,89,Female,2,3
A1ZF2GZ2ZRV8OY,armadillo_kev_m_rise3,armadillo,armadillo,kev,Male,rise3,Armadillos are mammals? ,Question,20,87,12,52,Female,2,3
A1ZF2GZ2ZRV8OY,obama_laura_ros_f_rise2,obama,laura,ros,Female,rise2,Laura met President Obama? ,Question,17,85,20,69,Female,2,3
A11DOG3Y9H8N68,married_ellen_ros_f_rise1,married,ellen,ros,Female,rise1,Ellen is married.,Assertion,90,11,90,75,Male,4,3
A11DOG3Y9H8N68,obama_laura_ed_m_fall,obama,laura,ed,Male,fall,Laura met President Obama.,Assertion,89,9,89,77,Male,4,3
A11DOG3Y9H8N68,yemen_lenny_bon_f_fall,yemen,lenny,bon,Female,fall,Lenny's from Yemen.,Assertion,88,12,88,82,Male,4,3
A11DOG3Y9H8N68,lawn_you_kev_m_rise1,lawn,you,kev,Male,rise1,You need to mow the lawn?,Question,21,74,16,73,Male,4,3
A11DOG3Y9H8N68,mom_eleanor_bon_f_rise3,mom,eleanor,bon,Female,rise3,Eleanor is Annie's Mom?,Question,25,77,18,73,Male,4,3
A11DOG3Y9H8N68,spaceship_maria_kev_m_rise2,spaceship,maria,kev,Male,rise2,Borea was in a spaceship to the moon?,Question,16,78,14,78,Male,4,3
A11DOG3Y9H8N68,rain_it_ed_m_rise2,rain,it,ed,Male,rise2,It's raining?,Question,19,75,20,76,Male,4,3
A11DOG3Y9H8N68,yemen_you_ros_f_rise3,yemen,you,ros,Female,rise3,You're from Yemen?,Question,21,84,20,80,Male,4,3
A37LY5UTJV2KYZ,lawn_you_kev_m_fall,lawn,you,kev,Male,fall,You need to mow the lawn,Request,100,100,81,45,Male,1,1
A37LY5UTJV2KYZ,mom_eleanor_bon_f_rise2,mom,eleanor,bon,Female,rise2,Eleanor is Annie's mom?,Question,8,5,0,74,Male,1,1
A37LY5UTJV2KYZ,spaceship_maria_kev_m_rise1,spaceship,maria,kev,Male,rise1,Bria was in a spaceship to the moon,Question,5,4,5,92,Male,1,1
A37LY5UTJV2KYZ,rain_it_ed_m_rise1,rain,it,ed,Male,rise1,It's raining?,Question,23,20,8,65,Male,1,1
A37LY5UTJV2KYZ,married_ellen_ros_f_fall,married,ellen,ros,Female,fall,Ellen is married,Assertion,88,95,74,37,Male,1,1
A37LY5UTJV2KYZ,yemen_you_ros_f_rise2,yemen,you,ros,Female,rise2,You're from Yemen?,Question,4,4,0,74,Male,1,1
A37LY5UTJV2KYZ,obama_laura_ed_m_rise3,obama,laura,ed,Male,rise3,Laura met president Obama?,Question,7,7,11,55,Male,1,1
A37LY5UTJV2KYZ,yemen_lenny_bon_f_rise3,yemen,lenny,bon,Female,rise3,Lenny's from Yemen,Question,27,27,0,74,Male,1,1
A2G7N0X0PNX0EE,mom_eleanor_bon_f_rise3,mom,eleanor,bon,Female,rise3,Eleanor is Annie's mom?,Question,25,75,0,75,Male,2,2
A2G7N0X0PNX0EE,obama_laura_ed_m_fall,obama,laura,ed,Male,fall,Laura met President Obama,Assertion,100,50,75,50,Male,2,2
A2G7N0X0PNX0EE,yemen_lenny_bon_f_fall,yemen,lenny,bon,Female,fall,Lenny is from Yemen,Assertion,100,50,75,75,Male,2,2
A2G7N0X0PNX0EE,rain_it_ed_m_rise2,rain,it,ed,Male,rise2,It's raining?,Question,25,75,0,50,Male,2,2
A2G7N0X0PNX0EE,lawn_you_kev_m_rise1,lawn,you,kev,Male,rise1,You need to mow the lawn?,Question,25,50,0,75,Male,2,2
