workerid,global_comments,gender,age,race,region,regionComments,sentence,speaker,sgender,intonation,verification,speechactchoice,spcertainty,adcertainty,authority,politeness,comment1,comment2
A3IMQGP6Q6URB6,Enjoyable HIT. Thanks.,gen=1,age=3,eth=3,Washington DC,Enjoyable HIT. Thanks.,yemen,aar,m,fall,Lenny's from Yemen.,response=1,100,3,88,91,,It sounded like a computer not a human being.
A1ANSFI5L7SUUH,,gen=1,age=1,eth=4,florisa,,married,aar,m,fall,ellen is married,response=1,77,85,49,66,no,no
A1ANSFI5L7SUUH,,gen=1,age=1,eth=4,florisa,,spaceship,bon,f,rise1,maria wa sin a spaceship tot he moon,response=2,41,48,43,53,no,
A1ANSFI5L7SUUH,,gen=1,age=1,eth=4,florisa,,obama,ros,f,rise3,LAURA MET PRESIDENT OBAMA,response=2,45,52,48,54,,
A1ANSFI5L7SUUH,,gen=1,age=1,eth=4,florisa,,yemen,ros,f,qrise,is lenny from yeven,response=2,8,45,42,45,,
A1ANSFI5L7SUUH,,gen=1,age=1,eth=4,florisa,,mom,kev,m,rise2,elanor is annies mom,response=1,49,49,47,48,,
A1SKAGZXTWZW9D,no,gen=2,age=3,eth=3,Midwest,no,married,bon,f,qrise,Is Ellen married?,response=2,4,90,31,96,,
A1SKAGZXTWZW9D,no,gen=2,age=3,eth=3,Midwest,no,obama,aar,m,rise2,Laura met President Obama.,response=1,89,55,92,100,,
A1SKAGZXTWZW9D,no,gen=2,age=3,eth=3,Midwest,no,spaceship,kev,m,fall,Maria wa in a spaceship to the moon.,response=1,100,61,97,100,,
A1SKAGZXTWZW9D,no,gen=2,age=3,eth=3,Midwest,no,yemen,aar,m,rise3,Lenny's from Yemen?,response=2,7,95,25,100,,
A1SKAGZXTWZW9D,no,gen=2,age=3,eth=3,Midwest,no,mom,ros,f,rise1,Elanor is Annie's mom.,response=1,67,39,62,100,,
A1PJLZSOUQ4MIL,no thank you,gen=1,age=2,eth=3,Midwest,no thank you,mom,kev,m,rise2,Eleanor is Annie's mom,response=1,76,71,55,93,,
A1PJLZSOUQ4MIL,no thank you,gen=1,age=2,eth=3,Midwest,no thank you,obama,ros,f,rise3,Lauren met President Obama,response=2,31,18,29,69,,
A1PJLZSOUQ4MIL,no thank you,gen=1,age=2,eth=3,Midwest,no thank you,yemen,ros,f,qrise,Is Lenny from Yemen,response=2,3,3,9,78,,
A1PJLZSOUQ4MIL,no thank you,gen=1,age=2,eth=3,Midwest,no thank you,married,aar,m,fall,Ellen is married,response=1,89,94,82,83,,
A1PJLZSOUQ4MIL,no thank you,gen=1,age=2,eth=3,Midwest,no thank you,spaceship,bon,f,rise1,Maria was in a spaceship to the moon,response=2,17,19,15,72,,
A1TFE2WNTJ1VAN,No,gen=1,age=4,eth=3,Northeast,No,obama,aar,m,rise1,Laura met President Obama,response=1,99,60,80,99,....alarm that President Obama,No
A1TFE2WNTJ1VAN,No,gen=1,age=4,eth=3,Northeast,No,yemen,aar,m,rise2,Lenny's from Yemen,response=2,25,65,15,99,No,No
A1TFE2WNTJ1VAN,No,gen=1,age=4,eth=3,Northeast,No,married,bon,f,rise3,Ellen is married?,response=2,5,90,15,100,No,No
A1TFE2WNTJ1VAN,No,gen=1,age=4,eth=3,Northeast,No,spaceship,kev,m,qrise,Was Marie in a spaceship to the moon?,response=2,0,90,25,100,Was Maria in a spaceship to the moon?,No.
A1TFE2WNTJ1VAN,No,gen=1,age=4,eth=3,Northeast,No,mom,ros,f,fall,Eleanor is Annie's mom. ,response=1,95,40,95,100,No.,No.
A2UQPI9JZR4TEU,,gen=1,age=1,eth=3,Texas,,mom,ros,f,rise2,Eleanor is Andy's mom.,response=1,70,70,0,100,,
A2UQPI9JZR4TEU,,gen=1,age=1,eth=3,Texas,,married,bon,f,fall,Ellen is married.,response=1,100,100,50,50,,
A2UQPI9JZR4TEU,,gen=1,age=1,eth=3,Texas,,yemen,aar,m,qrise,Is Lenny from Yemin?,response=2,0,0,0,99,,
A2UQPI9JZR4TEU,,gen=1,age=1,eth=3,Texas,,spaceship,kev,m,rise1,Rio is in a spaceship to the moon,response=2,27,28,0,49,,
A2UQPI9JZR4TEU,,gen=1,age=1,eth=3,Texas,,obama,aar,m,rise3,Laura met president Obama,response=1,48,49,0,63,,
A29PB2C8XD8TVG,none,gen=2,age=4,eth=3,south,none,obama,ros,f,fall,Laura met President Obama,response=1,73,82,58,55,,
A29PB2C8XD8TVG,none,gen=2,age=4,eth=3,south,none,yemen,ros,f,rise1,Monies from Yemen,response=2,43,40,45,54,,
A29PB2C8XD8TVG,none,gen=2,age=4,eth=3,south,none,mom,kev,m,qrise,Is Aud aranis mom,response=2,28,27,38,59,,
A29PB2C8XD8TVG,none,gen=2,age=4,eth=3,south,none,spaceship,bon,f,rise3,Maria was in a spaceship to the moon,response=2,28,31,35,60,,
A29PB2C8XD8TVG,none,gen=2,age=4,eth=3,south,none,married,aar,m,rise2,Ellen is married,response=2,39,42,38,63,,
A2A2PCKG5Q3U2G,No,gen=2,age=3,eth=3,Northeast,No,spaceship,bon,f,rise2,Maria was in a spaceship to the Moon?,response=2,37,75,70,89,No,No
A2A2PCKG5Q3U2G,No,gen=2,age=3,eth=3,Northeast,No,obama,ros,f,qrise,Did Laura meet President Obama?,response=2,33,75,70,90,No,No
A2A2PCKG5Q3U2G,No,gen=2,age=3,eth=3,Northeast,No,yemen,ros,f,fall,Lenny's from Yemen.,response=1,94,19,93,67,No,No
A2A2PCKG5Q3U2G,No,gen=2,age=3,eth=3,Northeast,No,married,aar,m,rise1,Ellen is married?,response=2,25,73,58,91,No,No
A2A2PCKG5Q3U2G,No,gen=2,age=3,eth=3,Northeast,No,mom,kev,m,rise3,Eleanor is Andy's mom?,response=2,28,67,71,80,No,No
A57D4ZAK8NKWS,,gen=2,age=2,eth=2,,,mom,ros,f,rise1,Eleanor is annies mom,response=1,62,62,59,53,,
A57D4ZAK8NKWS,,gen=2,age=2,eth=2,,,yemen,aar,m,rise3,my neice from yemen,response=2,26,38,21,75,,
A57D4ZAK8NKWS,,gen=2,age=2,eth=2,,,obama,aar,m,rise2,Lauren met president obama,response=2,37,35,55,83,,
A57D4ZAK8NKWS,,gen=2,age=2,eth=2,,,married,bon,f,qrise,Is ellen married,response=2,27,29,33,80,,
A57D4ZAK8NKWS,,gen=2,age=2,eth=2,,,spaceship,kev,m,fall,Maria was in a spaceship to the moon,response=1,88,79,77,57,,
A1BCHPS16BBC9J,,gen=2,age=1,eth=3,Arkansas,,married,bon,f,rise1,Ellen is married,response=1,36,42,36,64,,
A1BCHPS16BBC9J,,gen=2,age=1,eth=3,Arkansas,,mom,ros,f,rise3,Eleanor is Andy's mom,response=1,62,59,52,51,,
A1BCHPS16BBC9J,,gen=2,age=1,eth=3,Arkansas,,yemen,aar,m,fall,Lenny's from Yemen,response=1,76,43,82,46,,
A1BCHPS16BBC9J,,gen=2,age=1,eth=3,Arkansas,,obama,aar,m,qrise,Deplore me president obama,response=2,42,34,42,51,Deplore me president obama,
A1BCHPS16BBC9J,,gen=2,age=1,eth=3,Arkansas,,spaceship,kev,m,rise2,Rio is in a spaceship to the moon,response=1,56,55,37,51,,
A19L8SNH73AX1Z,,gen=1,age=4,eth=3,California,,yemen,aar,m,fall,Linne's from Yemen,response=1,74,28,75,60,,
A19L8SNH73AX1Z,,gen=1,age=4,eth=3,California,,obama,aar,m,qrise,Did Laura Meet president Obama,response=2,10,73,34,69,,
A19L8SNH73AX1Z,,gen=1,age=4,eth=3,California,,mom,ros,f,rise3,Eleanor is Annie's mom,response=2,20,78,27,78,,
A19L8SNH73AX1Z,,gen=1,age=4,eth=3,California,,spaceship,kev,m,rise2,Maria was in a spaceship to the moon,response=2,26,64,24,76,,
A19L8SNH73AX1Z,,gen=1,age=4,eth=3,California,,married,bon,f,rise1,Ellen is married,response=1,36,81,29,71,,
A2FCCX7X5TVB9C,,gen=2,age=2,eth=3,Texas,,married,bon,f,fall,Ellen is married,response=1,74,35,58,35,,
A2FCCX7X5TVB9C,,gen=2,age=2,eth=3,Texas,,mom,ros,f,rise2,Elenor is Andy's Mom,response=2,21,68,31,60,,
A2FCCX7X5TVB9C,,gen=2,age=2,eth=3,Texas,,obama,aar,m,rise3,Laura Met President Obama,response=2,27,74,36,64,,
A2FCCX7X5TVB9C,,gen=2,age=2,eth=3,Texas,,spaceship,kev,m,rise1,Maria was in a space ship to the moon.,response=2,42,59,33,55,,
A2FCCX7X5TVB9C,,gen=2,age=2,eth=3,Texas,,yemen,aar,m,qrise,Is Lenny from Yemen?,response=2,1,99,58,61,,
A2I5850G7EOPQ2,,gen=2,age=2,,illinois,,mom,kev,m,fall,Lenore and her mom ,response=1,94,93,88,89,,
A2I5850G7EOPQ2,,gen=2,age=2,,illinois,,married,aar,m,rise3,ellen is married,response=2,99,98,97,96,,
A2I5850G7EOPQ2,,gen=2,age=2,,illinois,,obama,ros,f,rise1,lora met president obama,response=1,95,98,99,98,,
A2I5850G7EOPQ2,,gen=2,age=2,,illinois,,yemen,ros,f,rise2,lennys from yeman ,response=1,98,98,98,96,,
A2I5850G7EOPQ2,,gen=2,age=2,,illinois,,spaceship,bon,f,qrise,was maria in a spaceship to the moon ,response=2,96,97,99,99,,
A30G98ZDOZMUVK,None.//Thanks,gen=2,age=4,eth=3,south,None.//Thanks,spaceship,bon,f,qrise,Was Marie in a spaceship to the moon?,response=2,0,67,1,98,No.,No.
A30G98ZDOZMUVK,None.//Thanks,gen=2,age=4,eth=3,south,None.//Thanks,married,aar,m,rise3,Ellen is married?,response=2,6,21,20,77,No.,No.
A30G98ZDOZMUVK,None.//Thanks,gen=2,age=4,eth=3,south,None.//Thanks,obama,ros,f,rise1,Laura met president Obama.,response=1,61,52,25,68,No.,This speaker is on the border between asking a question and making a statment.
A30G98ZDOZMUVK,None.//Thanks,gen=2,age=4,eth=3,south,None.//Thanks,yemen,ros,f,rise2,Lenny's from Yemen?,response=2,26,25,22,79,No.,This speaker is just a few shades on the question side of being neutral.
A30G98ZDOZMUVK,None.//Thanks,gen=2,age=4,eth=3,south,None.//Thanks,mom,kev,m,fall,Ellenor is Andy's mom.,response=1,77,77,79,73,Yes I got the name of the target incorrect.  I thought they said Andy when it was Annie.  Sorry about that.,No.
A3N8JP3QR3VPE8,,gen=1,age=4,eth=3,florida,,yemen,ros,f,rise2,monies from yemen,response=1,69,76,66,76,,
A3N8JP3QR3VPE8,,gen=1,age=4,eth=3,florida,,spaceship,bon,f,qrise,was maria in the spaceship to the moon?,response=2,87,72,65,75,,
A3N8JP3QR3VPE8,,gen=1,age=4,eth=3,florida,,married,aar,m,rise3,Ellen is married,response=1,71,78,74,79,,
A3N8JP3QR3VPE8,,gen=1,age=4,eth=3,florida,,mom,kev,m,fall,Eleanor is annie's mom,response=1,83,84,75,84,,
A3N8JP3QR3VPE8,,gen=1,age=4,eth=3,florida,,obama,ros,f,rise1,Laura met President Obama,response=1,83,87,75,83,,
A3MS21UJPMHLK0,,gen=1,age=2,eth=3,Southwest,,yemen,ros,f,fall,monies from yamen,response=1,58,60,57,28,yes i heard 'monies from yemen',
A3MS21UJPMHLK0,,gen=1,age=2,eth=3,Southwest,,obama,ros,f,qrise,Did Laura meet President Obama?,response=2,16,69,36,82,,
A3MS21UJPMHLK0,,gen=1,age=2,eth=3,Southwest,,mom,kev,m,rise3,I wonder where's Andy's mom?,response=1,38,18,35,62,,
A3MS21UJPMHLK0,,gen=1,age=2,eth=3,Southwest,,married,aar,m,rise1,Ellen is married,response=2,43,39,60,60,,
A3MS21UJPMHLK0,,gen=1,age=2,eth=3,Southwest,,spaceship,bon,f,rise2,Maria was in a spaceship to the moon?,response=2,67,44,45,66,,
A3TDA1NWHNQFE3,none,gen=1,age=1,eth=5,California,none,mom,kev,m,qrise,Is Owen around his mom?,response=2,8,84,37,81,I thought he was asking if Owen was around his mom,none
A3TDA1NWHNQFE3,none,gen=1,age=1,eth=5,California,none,married,aar,m,rise2,Ellen is married,response=2,35,76,30,81,none,none
A3TDA1NWHNQFE3,none,gen=1,age=1,eth=5,California,none,yemen,ros,f,rise1,Lenny's from Yemen,response=1,87,89,71,70,,
A3TDA1NWHNQFE3,none,gen=1,age=1,eth=5,California,none,spaceship,bon,f,rise3,Maria was in a spaceship to the moon,response=2,28,60,34,68,,
A3TDA1NWHNQFE3,none,gen=1,age=1,eth=5,California,none,obama,ros,f,fall,Laura me President Obama,response=1,100,47,88,65,,
A3EWCWQBNJF0QV,,gen=2,age=2,eth=3,California,,yemen,aar,m,rise3,lenny from yemen,response=1,80,87,89,51,,
A3EWCWQBNJF0QV,,gen=2,age=2,eth=3,California,,obama,aar,m,rise2,laura met President Obama,response=1,100,100,52,64,,
A3EWCWQBNJF0QV,,gen=2,age=2,eth=3,California,,married,bon,f,qrise,Is Owen married?,response=2,0,5,48,69,,
A3EWCWQBNJF0QV,,gen=2,age=2,eth=3,California,,spaceship,kev,m,fall,Maria was in a spaceship to the moon,response=1,100,100,80,48,,
A3EWCWQBNJF0QV,,gen=2,age=2,eth=3,California,,mom,ros,f,rise1,Elenore is Andy's mom,response=2,100,100,41,74,,
A11NRW24C1W8D7,none,gen=1,age=3,eth=3,Northeast,none,married,bon,f,rise1,Ellen is married.,response=1,34,38,12,80,,sounded timid or shy
A11NRW24C1W8D7,none,gen=1,age=3,eth=3,Northeast,none,mom,ros,f,rise3,Eleanor is Andy's mom.,response=1,42,38,18,71,sounded almost like a question or requesting confirmation,
A11NRW24C1W8D7,none,gen=1,age=3,eth=3,Northeast,none,spaceship,kev,m,rise2,Maria was in a spaceship to the moon.,response=1,64,62,74,56,,he sounded very monotone - almost emotionless
A11NRW24C1W8D7,none,gen=1,age=3,eth=3,Northeast,none,yemen,aar,m,fall,Lenny's from Yemen.,response=1,93,95,90,45,,sounded robotic or computer generated voice
A11NRW24C1W8D7,none,gen=1,age=3,eth=3,Northeast,none,obama,aar,m,qrise,Did Laura meet President Obama?,response=2,0,0,59,89,,
A219VCQZADQ45W,no,gen=1,age=5,eth=3,nc,no,married,aar,m,fall,ellen is married,response=1,84,32,87,70,,
A219VCQZADQ45W,no,gen=1,age=5,eth=3,nc,no,spaceship,bon,f,rise1,maria was in a spaceship to the moon,response=2,52,74,30,76,,
A219VCQZADQ45W,no,gen=1,age=5,eth=3,nc,no,mom,kev,m,rise2,i wonder where is andys mom,response=2,35,54,31,70,,
A219VCQZADQ45W,no,gen=1,age=5,eth=3,nc,no,obama,ros,f,rise3,nora met president obama,response=2,56,82,51,77,,
A219VCQZADQ45W,no,gen=1,age=5,eth=3,nc,no,yemen,ros,f,qrise,is lanny from yemen,response=2,53,70,60,71,,
A7T06JMP6BTDS,Very interesting study!,gen=2,age=1,eth=3,California,Very interesting study!,obama,ros,f,qrise,Did Laura meet President Obama?,response=2,19,11,35,71,,
A7T06JMP6BTDS,Very interesting study!,gen=2,age=1,eth=3,California,Very interesting study!,married,aar,m,rise1,Elene is married?,response=2,26,13,36,64,,
A7T06JMP6BTDS,Very interesting study!,gen=2,age=1,eth=3,California,Very interesting study!,mom,kev,m,rise3,Helen knows Andy's mom,response=1,59,74,66,55,,
A7T06JMP6BTDS,Very interesting study!,gen=2,age=1,eth=3,California,Very interesting study!,spaceship,bon,f,rise2,Maria was in a spaceship to the moon,response=1,59,57,42,35,,
A7T06JMP6BTDS,Very interesting study!,gen=2,age=1,eth=3,California,Very interesting study!,yemen,ros,f,fall,Wendy's from Yemen,response=1,82,60,80,62,,
A1ZPI9NZR8J7JP,,gen=2,age=1,eth=5,California,,married,bon,f,rise1,Allen is married?,response=2,23,25,35,54,,
A1ZPI9NZR8J7JP,,gen=2,age=1,eth=5,California,,obama,aar,m,qrise,Did Laura meet president Obama?,response=2,0,69,66,64,,
A1ZPI9NZR8J7JP,,gen=2,age=1,eth=5,California,,yemen,aar,m,fall,Lenny's from yemen,response=1,100,100,100,15,,Robot
A1ZPI9NZR8J7JP,,gen=2,age=1,eth=5,California,,spaceship,kev,m,rise2,Rio is in a spaceship to the moon?,response=2,21,27,39,65,,
A1ZPI9NZR8J7JP,,gen=2,age=1,eth=5,California,,mom,ros,f,rise3,Eleanor is annies mom?,response=2,25,36,39,57,,
A1RAWGJXKQOCMS,,gen=1,age=4,eth=3,Florida,,spaceship,bon,f,rise1,Mari was in a spaceship to the moon?,response=2,0,90,10,77,,
A1RAWGJXKQOCMS,,gen=1,age=4,eth=3,Florida,,yemen,ros,f,qrise,Is Lonny from Yemen?,response=2,5,86,2,71,,
A1RAWGJXKQOCMS,,gen=1,age=4,eth=3,Florida,,mom,kev,m,rise2,Eleanore is Annie's mom?,response=1,20,84,38,75,,
A1RAWGJXKQOCMS,,gen=1,age=4,eth=3,Florida,,married,aar,m,fall,Ellen is married.,response=1,99,62,92,60,,
A1RAWGJXKQOCMS,,gen=1,age=4,eth=3,Florida,,obama,ros,f,rise3,Laura met President Obama?,response=2,63,69,78,89,,
A25ACTZSEDGERQ,,gen=1,age=1,eth=3,NorthEast,,married,aar,m,rise1,Ellen is married,response=1,78,79,87,84,,
A25ACTZSEDGERQ,,gen=1,age=1,eth=3,NorthEast,,yemen,ros,f,fall,Lenny's from Yemen,response=1,78,78,83,96,,
A25ACTZSEDGERQ,,gen=1,age=1,eth=3,NorthEast,,obama,ros,f,qrise,Did Lauren meet President Obama?,response=2,79,86,91,89,,
A25ACTZSEDGERQ,,gen=1,age=1,eth=3,NorthEast,,spaceship,bon,f,rise2,Maria was in a spaceship to the moon,response=1,56,53,67,88,,
A25ACTZSEDGERQ,,gen=1,age=1,eth=3,NorthEast,,mom,kev,m,rise3,Eleanor is Annie's mom,response=1,65,67,74,68,,
A2Z3BPBGWRIDHM,,gen=1,age=4,eth=3,Florida,,mom,ros,f,rise2,Elinor is Andy's mon,response=2,31,40,34,74,no,no
A2Z3BPBGWRIDHM,,gen=1,age=4,eth=3,Florida,,spaceship,kev,m,rise1,Reo was in a spaceship to the moon,response=2,21,26,34,67,,
A2Z3BPBGWRIDHM,,gen=1,age=4,eth=3,Florida,,married,bon,f,fall,Ellen is married,response=1,83,84,81,43,,
A2Z3BPBGWRIDHM,,gen=1,age=4,eth=3,Florida,,yemen,aar,m,qrise,Is Lennie from Yeman,response=2,31,24,18,71,,
A2Z3BPBGWRIDHM,,gen=1,age=4,eth=3,Florida,,obama,aar,m,rise3,Laura met president Obama,response=2,24,24,23,63,,
A15F2JTVAJXITI,,gen=1,age=2,eth=3,Ohio,,spaceship,bon,f,fall,Maria was in a spaceship to the moon. ,response=1,77,92,51,85,,
A15F2JTVAJXITI,,gen=1,age=2,eth=3,Ohio,,obama,ros,f,rise2,Laura met president Obama,response=2,71,51,21,28,,
A15F2JTVAJXITI,,gen=1,age=2,eth=3,Ohio,,yemen,ros,f,rise3,Lenny's from Yemen?,response=2,19,54,10,76,,
A15F2JTVAJXITI,,gen=1,age=2,eth=3,Ohio,,mom,kev,m,rise1,Eleanor's Andy's Mom?,response=2,14,19,57,46,,
A15F2JTVAJXITI,,gen=1,age=2,eth=3,Ohio,,married,aar,m,qrise,Is Ellen married ,response=2,17,54,21,68,,
A29BMPCKRX5M3A,none,gen=1,age=3,eth=3,midwest,none,spaceship,bon,f,rise2,Maria was in a spaceship to the moon,response=2,30,72,29,100,,
A29BMPCKRX5M3A,none,gen=1,age=3,eth=3,midwest,none,yemen,ros,f,fall,Lenny's from Yemen,response=1,100,51,81,70,,
A29BMPCKRX5M3A,none,gen=1,age=3,eth=3,midwest,none,mom,kev,m,rise3,Elanor is Annie's mom,response=2,47,89,68,100,,
A29BMPCKRX5M3A,none,gen=1,age=3,eth=3,midwest,none,married,aar,m,rise1,Ellen is married,response=1,100,60,100,88,,
A29BMPCKRX5M3A,none,gen=1,age=3,eth=3,midwest,none,obama,ros,f,qrise,Did Laura meet President Obama,response=2,15,87,69,77,,
AEFZE7BIGDAS2,,gen=1,age=1,eth=1,south,,mom,ros,f,fall,Eldendor is Andy's mom.,response=1,61,65,32,43,,
AEFZE7BIGDAS2,,gen=1,age=1,eth=1,south,,spaceship,kev,m,qrise,Was Marana special to the moon?,response=2,55,49,58,44,,
AEFZE7BIGDAS2,,gen=1,age=1,eth=1,south,,yemen,aar,m,rise2,Lenny's from yamen.,response=1,55,41,63,40,,
AEFZE7BIGDAS2,,gen=1,age=1,eth=1,south,,married,bon,f,rise3,Ellena's married?,response=2,43,69,35,60,,
AEFZE7BIGDAS2,,gen=1,age=1,eth=1,south,,obama,aar,m,rise1,Lauren and President Obama.,response=1,54,43,55,44,,
A2TM2ZO34MPPQ4,,gen=1,age=1,eth=2,North Carolina,,mom,kev,m,qrise,does anyone know amy's mom?,response=2,18,30,0,67,,
A2TM2ZO34MPPQ4,,gen=1,age=1,eth=2,North Carolina,,yemen,ros,f,rise1,Lenny's from Yemen,response=1,97,88,67,16,,She sounds very robotic.
A2TM2ZO34MPPQ4,,gen=1,age=1,eth=2,North Carolina,,married,aar,m,rise2,Ellen is married?,response=2,24,51,12,81,,
A2TM2ZO34MPPQ4,,gen=1,age=1,eth=2,North Carolina,,obama,ros,f,fall,Laura met President Obama.,response=1,100,100,26,24,Lauren met President Obama.,She sounds like a robot.
A2TM2ZO34MPPQ4,,gen=1,age=1,eth=2,North Carolina,,spaceship,bon,f,rise3,Maria was in a spaceship to the moon?,response=2,27,28,0,65,Marine is in a spaceship to the moon.,
A1ELJE3D7FT7C1,,gen=1,age=2,eth=3,SOUTHEAST,,mom,ros,f,rise3,ELANORE IS ANDY'S MOM,response=1,81,30,45,99,,
A1ELJE3D7FT7C1,,gen=1,age=2,eth=3,SOUTHEAST,,spaceship,kev,m,rise2,RIO IS IN A SPACESHIP TO THE MOON,response=1,98,69,78,51,,
A1ELJE3D7FT7C1,,gen=1,age=2,eth=3,SOUTHEAST,,married,bon,f,rise1,ELLEN IS MARRIED,response=1,65,39,25,75,,
A1ELJE3D7FT7C1,,gen=1,age=2,eth=3,SOUTHEAST,,yemen,aar,m,fall,LINNY'S FROM YEMEN,response=1,86,62,76,36,,
A1ELJE3D7FT7C1,,gen=1,age=2,eth=3,SOUTHEAST,,obama,aar,m,qrise,DID LAURA MEET PRESIDENT OBAMA,response=2,20,80,37,70,,
AWUO1TW9P71N7,,gen=1,age=3,eth=1,NY,,mom,kev,m,fall,Elenor is Andy's mom,response=1,100,99,71,77,no,no
AWUO1TW9P71N7,,gen=1,age=3,eth=1,NY,,spaceship,bon,f,qrise,Was Maria in a spaceship to the moon?,response=2,1,36,25,89,,
AWUO1TW9P71N7,,gen=1,age=3,eth=1,NY,,married,aar,m,rise3,Ellen is married?,response=2,13,73,22,77,,
AWUO1TW9P71N7,,gen=1,age=3,eth=1,NY,,obama,ros,f,rise1,Laura me President Obama,response=1,70,63,36,90,,
AWUO1TW9P71N7,,gen=1,age=3,eth=1,NY,,yemen,ros,f,rise2,Lenny's from Yemen,response=2,24,55,30,86,,
A1XTRYSSOR598O,,gen=2,age=2,eth=3,kentucky,,married,aar,m,rise2,ellen is married,response=1,76,76,69,89,no,no
A1XTRYSSOR598O,,gen=2,age=2,eth=3,kentucky,,yemen,ros,f,rise1,monies from yemen,response=1,86,80,80,82,no,no
A1XTRYSSOR598O,,gen=2,age=2,eth=3,kentucky,,spaceship,bon,f,rise3,maria was in a space to the ship ,response=2,78,77,75,77,no,no
A1XTRYSSOR598O,,gen=2,age=2,eth=3,kentucky,,obama,ros,f,fall,Laura met president Obama  ,response=1,78,81,79,79,,
A1XTRYSSOR598O,,gen=2,age=2,eth=3,kentucky,,mom,kev,m,qrise,is Ellen randy's mom,response=2,80,84,81,81,,
A8GT1Z8X8G03V,,gen=2,age=2,eth=3,midwest,,spaceship,bon,f,rise3,Maria was in a spaceship to the moon,response=2,28,71,26,38,No,No
A8GT1Z8X8G03V,,gen=2,age=2,eth=3,midwest,,married,aar,m,rise2,Ellen is married,response=2,37,58,41,66,,
A8GT1Z8X8G03V,,gen=2,age=2,eth=3,midwest,,mom,kev,m,qrise,Is that ellen or randys mom?,response=2,7,84,6,33,,
A8GT1Z8X8G03V,,gen=2,age=2,eth=3,midwest,,obama,ros,f,fall,Laura met president obama,response=1,100,99,99,43,,
A8GT1Z8X8G03V,,gen=2,age=2,eth=3,midwest,,yemen,ros,f,rise1,Lenny's from Yemen,response=1,73,71,57,40,,
A1KAIOBTXQ77A6,,gen=1,age=1,eth=4,texas,,married,bon,f,qrise,Is Alan married?,response=2,100,16,70,72,,
A1KAIOBTXQ77A6,,gen=1,age=1,eth=4,texas,,obama,aar,m,rise2,Lauren met president Obama. ,response=1,100,74,83,46,,
A1KAIOBTXQ77A6,,gen=1,age=1,eth=4,texas,,mom,ros,f,rise1,Elanor is Annie's mom. ,response=1,93,66,79,76,,
A1KAIOBTXQ77A6,,gen=1,age=1,eth=4,texas,,yemen,aar,m,rise3,Lenny's from Yemen.,response=1,96,80,62,61,,
A1KAIOBTXQ77A6,,gen=1,age=1,eth=4,texas,,spaceship,kev,m,fall,Maria was in a spaceship to the Moon. ,response=1,83,78,72,80,,
A16JH5G9ZHQISL,,gen=1,age=3,eth=3,Southeast,,obama,ros,f,fall,Laura met President Obama.,response=1,90,90,98,80,,
A16JH5G9ZHQISL,,gen=1,age=3,eth=3,Southeast,,yemen,ros,f,rise1,Lenny's from Yemen.,response=2,50,46,40,80,,
A16JH5G9ZHQISL,,gen=1,age=3,eth=3,Southeast,,spaceship,bon,f,rise3,Maria was in a spaceship to the moon.,response=2,44,40,54,90,,
A16JH5G9ZHQISL,,gen=1,age=3,eth=3,Southeast,,mom,kev,m,qrise,Is Eleanor Andy's mom?,response=2,20,24,34,86,,
A16JH5G9ZHQISL,,gen=1,age=3,eth=3,Southeast,,married,aar,m,rise2,Ellen is married?,response=2,40,42,40,80,,
A2VJN032E6I2ZM,,gen=1,age=2,eth=5,northeastern ,,spaceship,kev,m,rise1,Maria was on a spaceship to the moon,response=2,33,76,26,51,,
A2VJN032E6I2ZM,,gen=1,age=2,eth=5,northeastern ,,obama,aar,m,rise3,Lora met president Obama ,response=1,78,79,63,55,,
A2VJN032E6I2ZM,,gen=1,age=2,eth=5,northeastern ,,married,bon,f,fall,Ellen is married ,response=1,95,6,84,53,,
A2VJN032E6I2ZM,,gen=1,age=2,eth=5,northeastern ,,yemen,aar,m,qrise,Is Lenny from yemen?,response=2,11,79,16,61,,
A2VJN032E6I2ZM,,gen=1,age=2,eth=5,northeastern ,,mom,ros,f,rise2,Elnora is Annie's mom?,response=2,25,71,27,53,,
A24Z9RP5YZZ2TY,,gen=2,age=1,eth=3,Greenfield WI,,married,bon,f,rise1,Allen is married?,response=2,17,89,49,63,,
A24Z9RP5YZZ2TY,,gen=2,age=1,eth=3,Greenfield WI,,mom,ros,f,rise3,Elanor is Andy's mom?,response=2,31,90,31,65,,
A24Z9RP5YZZ2TY,,gen=2,age=1,eth=3,Greenfield WI,,yemen,aar,m,fall,Lenny's from Yeman ,response=1,99,17,67,73,,
A24Z9RP5YZZ2TY,,gen=2,age=1,eth=3,Greenfield WI,,obama,aar,m,qrise,Did Laura meet president Obama?,response=2,21,92,38,80,,
A24Z9RP5YZZ2TY,,gen=2,age=1,eth=3,Greenfield WI,,spaceship,kev,m,rise2,Maria was in a space ship to the moon?,response=2,15,90,35,61,,
A1JMB9Z7EYHU1O,N/A,gen=2,age=1,eth=1,Florida,N/A,married,aar,m,qrise,Is Ellen married?,response=2,97,12,57,30,No,No
A1JMB9Z7EYHU1O,N/A,gen=2,age=1,eth=1,Florida,N/A,mom,kev,m,rise1,Elenor is Zani's mom,response=1,33,8,32,62,N/A,N/A
A1JMB9Z7EYHU1O,N/A,gen=2,age=1,eth=1,Florida,N/A,obama,ros,f,rise2,Laura met president Obama,response=1,97,99,59,76,Lauren met president Obama.,N/A
